0,1,2,3,4,5,6,7
,,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,CYS 01,27
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,0
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,973
,,DAY,James M Cox Dayton International,Dayton,OH,Main,178
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,647
,,,,,,North Checkpoint,"1,334"
,,,,,,South Checkpoint,767
,,DEC,Decatur,Decatur,IL,Checkpoint A,23
,,DEN,Denver International,Denver,CO,A Bridge,443
,,,,,,North,"1,422"
,,,,,,South,"3,004"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,169
,,,,,,A21,449
,,,,,,A35,169
,,,,,,B30,209
,,,,,,B9,262
,,,,,,C10,186
,,,,,,C21,555
,,,,,,C30,183
,,,,,,D18,206
,,,,,,D22,146
,,,,,,D30,348
,,,,,,E16,216
,,,,,,E18,277
,,,,,,E33,187
,,,,,,E8,388
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,4
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,57
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),332
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,591
,,,,,,Red 1,337
,,,,,,Red 2,547
,,,,,,Red 3,333
,,,,,,Red 6,47
,,EAR,Kearney Regional,Kearney,NE,EAR-1,12
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,67
,,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,180
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,39
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,468
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,50
,,ESC,Delta County,Escanaba,MI,Gate,25
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,349
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,2
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,36
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,624"
,,,,,,CKPT-B1,233
,,,,,,CKPT-B2,55
,,,,,,CKPT-B3,49
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,"1,429"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,133
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,73
,,FAR,Hector International,Fargo,ND,Gate,63
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,265
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,24
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,42
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,554
,,,,,,T2 Checkpoint,411
,,,,,,T3E Checkpoint,451
,,,,,,T3F Checkpoint,568
,,,,,,T4 Checkpoint,585
,,FNT,Bishop International,Flint,MI,AOO-01,20
,,FOD,Fort Dodge Regional,Fort Dodge,IA,FOD Passenger,2
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,290
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,43
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,22
,,GEG,Spokane International,Spokane,WA,GEG-A/B,266
,,,,,,GEGC,137
,,GFK,Grand Forks International,Grand Forks,ND,Gate,12
,,GGW,Wokal Field/Glasgow-Valley County,Glasgow,MT,Checkpoint 1,4
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,35
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,125
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,92
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,207
,,GRK,Robert Gray AAF,Killeen,TX,GRK01,46
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,297
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,6
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,120
,,,,,,South Concourse,57
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,133
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,38
,,GUM,Guam International,Tamuning,GU,GUM01,255
,,HDN,Yampa Valley,Hayden,CO,HDN A,61
,,HLN,Helena Regional,Helena,MT,HLNZ,45
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL02,137
,,,,,,HNL03,"1,113"
,,,,,,HNL04,473
,,,,,,Makai,490
,,,,,,Mauka,316
,,HOU,William P Hobby,Houston,TX,CENTRAL,848
,,HPN,Westchester County,White Plains,NY,Main Terminal,273
,,HRL,Valley International,Harlingen,TX,HRL01,98
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,168
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,201
,,HXD,Hilton Head,Hilton Head Island,SC,Gate,61
,,HYS,Hays Regional,Hays,KS,HYS-1,15
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,574
,,,,,,Employee Checkpoint,110
,,,,,,Passenger Screening Area:  PreCheck,268
,,,,,,West Mezzanine,94
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,609
,,,,,,12/AS Terminal,522
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,20/B Terminal,299
,,,,,,21/B-Employee,210
,,,,,,31/CS Terminal,363
,,,,,,40/D Terminal,434
,,,,,,71/FIS Checkpoint,96
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,80
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,119
,,ILG,New Castle,New Castle,DE,ILG1,112
,,ILM,Wilmington International,Wilmington,NC,Terminal,80
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,563
,,,,,,Checkpoint B,486
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,55
,,ITO,Hilo International,Hilo,HI,ITO01,89
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,71
,,JAC,Jackson Hole,Jackson,WY,JAC 01,184
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,56
,,,,,,JAN-West,75
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,592
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,436
,,,,,,Terminal 4 FIS CP,510
,,,,,,Terminal 4 Main,711
,,,,,,Terminal 5,"1,138"
,,,,,,Terminal 7,235
,,,,,,Terminal 8,706
,,JNU,Juneau International,Juneau,AK,JNU-01,44
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,470
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,37
,,LAN,Capital Region International,Lansing,MI,Gate,6
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,218"
,,,,,,Term 1 - C,198
,,,,,,Term 1 - CX,"1,359"
,,,,,,Term 1 - D,"1,243"
,,,,,,Terminal 3 - E Lower (1),245
,,,,,,Terminal 3 - E Upper,"1,312"
,,LAX,Los Angeles International,Los Angeles,CA,Suites,4
,,,,,,TBIT Main Checkpoint,"1,446"
,,,,,,Terminal 1 - Passenger,417
,,,,,,Terminal 1.5 – Passenger,228
,,,,,,Terminal 3 - Delta One,12
,,,,,,Terminal 3 - Passenger,"1,124"
,,,,,,Terminal 4 - Passenger,418
,,,,,,Terminal 5 - Passenger,412
,,,,,,Terminal 5A - Passenger,288
,,,,,,Terminal 6 - Passenger,498
,,,,,,Terminal 7 - Passenger,703
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,166
,,LBE,Arnold Palmer Regional,Latrobe,PA,Main Terminal,74
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,6
,,LEX,Blue Grass,Lexington,KY,LEX-A,168
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,58
,,LGA,LaGuardia,Flushing,NY,TA CHK,132
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,391
,,LIH,Lihue,Lihue,HI,LIH01,370
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,LIH,Lihue,Lihue,HI,LIH02 South,64
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,259
,,LRD,Laredo International,Laredo,TX,LRD 01,45
,,LWS,Lewiston/Nez Perce County,Lewiston,ID,LWS-Ckpt,77
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,0
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,341
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,091"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,959"
,,,,,,EAST FIS,16
,,,,,,SOUTH Checkpoint,517
,,,,,,WEST Checkpoint,"2,732"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,67
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,673"
,,MEM,Memphis International,Memphis,TN,MEM-B,783
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,117
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,230
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,49
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,102
,,MIA,Miami International,Miami,FL,Central-E,256
,,,,,,Central-FA-Upper,60
,,,,,,Central-G,359
,,,,,,North 1,414
,,,,,,North 2,269
,,,,,,North 3,330
,,,,,,North 4,144
,,,,,,North FIS,536
,,,,,,South-H,409
,,,,,,South-J1,286
,,,,,,South-J2,264
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,210
,,,,,,CONC D,386
,,MKL,Mc Kellar-Sipes Regional,Jackson,TN,MKL-A,5
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,83
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,39
,,MOB,Mobile Regional,Mobile,AL,MOB-A,28
,,MOT,Minot International,Minot,ND,Gate,46
,,MRY,Monterey Regional,Monterey,CA,MRY02,110
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,132
,,,,,,Checkpoint Bravo,81
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,319
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,723
,,,,,,P-7,55
,,,,,,South CP,"1,049"
,,,,,,T2 CP1,600
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,527"
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,73
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,12
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,266
,,NYL,Yuma MCAS/Yuma International,Yuma,AZ,YUM01,55
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,70
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,338
,,,,,,TERM2,607
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,OGG,Kahului,"Kahului, Maui",HI,OGG01,551
,,,,,,OGG02,375
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,15
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,674
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,488
,,,,,,Terminal B,355
,,ONT,Ontario International,Ontario,CA,T2,328
,,,,,,T4,270
,,ORD,Chicago O'Hare International,Chicago,IL,1,875
,,,,,,10,682
,,,,,,10A,11
,,,,,,11,47
,,,,,,2,996
,,,,,,3A,361
,,,,,,4B,200
,,,,,,5,530
,,,,,,6,224
,,,,,,6A,119
,,,,,,7,480
,,,,,,7A,625
,,,,,,8,253
,,,,,,9,147
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,378
,,,,,,Conc. B Checkpoint,413
,,ORH,Worcester Regional,Worcester,MA,Checkpoint 1,133
,,OTH,Southwest Oregon Regional,North Bend,OR,OTHZ,25
,,OTZ,Ralph Wien Memorial,Kotzebue,AK,OTZ-01,18
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,53
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,630
,,,,,,PBI C,590
,,PDX,Portland International,Portland,OR,PDX A/B/C,784
,,,,,,PDX D/E,650
,,,,,,PDXFIS,8
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,111
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,12
,,PHL,Philadelphia International,Philadelphia,PA,A East,380
,,,,,,A West Sec 7,57
,,,,,,Checkpoint B,635
,,,,,,Checkpoint C,479
,,,,,,Checkpoint D\E,"1,056"
,,,,,,Checkpoint F,91
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,018"
,,,,,,T-4 A,840
,,,,,,T-4 B,595
,,,,,,T-4 C,755
,,,,,,T-4 D,691
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,0
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,153
,,,,,,PIE B,139
,,PIH,Pocatello Regional,Pocatello,ID,PIH-Ckpt,32
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,"1,020"
,,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,Main,11
,,PNS,Pensacola International,Pensacola,FL,PNS-A,269
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,PSC,Tri-Cities,Pasco,WA,PSC Main,166
,,PSG,Petersburg James A Johnson,Petersburg,AK,PSG-01,28
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,493
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,60
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,2
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,413
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,278
,,RAP,Rapid City Regional,Rapid City,SD,1,37
,,RDM,Roberts Field,Redmond,OR,RDMZ,288
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),0
,,,,,,Terminal 1 Checkpoint,288
,,,,,,Terminal 2 Checkpoint,"1,107"
,,RFD,Chicago/Rockford International,Rockford,IL,Checkpoint A,60
,,RHI,Rhinelander/Oneida County,Rhinelander,WI,MAIN,25
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,56
,,,,,,RIC Concourse B,341
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,552
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,161
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,102
,,ROW,Roswell Air Center,Roswell,NM,Checkpoint 1,64
,,RST,Rochester International,Rochester,MN,Main Checkpoint,34
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,332
,,,,,,Checkpoint C Lower,257
,,,,,,Checkpoint C Upper,32
,,,,,,Checkpoint D Lower,318
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,58
,,SAN,San Diego International,San Diego,CA,CKPT-2,517
,,,,,,CKPT-3,613
,,,,,,CKPT-5,561
,,,,,,CKPT-6,832
,,SAT,San Antonio International,San Antonio,TX,SAT01,768
,,,,,,SAT02,436
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,386
,,SAW,Sawyer International,Gwinn,MI,Gate,26
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,176
,,SBN,South Bend International,South Bend,IN,A CONC,180
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,89
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,73
,,SCK,Stockton Metropolitan,Stockton,CA,SCK Main Checkpoint,117
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,363
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,157
,,,,,,SCP 1,332
,,,,,,SCP 2,551
,,,,,,SCP 3,667
,,,,,,SCP 4,740
,,,,,,SCP 5,333
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,283
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,58
,,,,,,Employee Security Checkpoint F,31
,,,,,,Security Checkpoint A,764
,,,,,,Security Checkpoint B,831
,,,,,,Security Checkpoint D,"1,070"
,,,,,,Security Checkpoint F-1,"1,351"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,789
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,123
,,SGU,St George Regional,St. George,UT,SGUZ,110
,,SHD,Shenandoah Valley Regional,Weyers Cave,VA,SHD - Checkpoint,16
,,SHR,Sheridan County,Sheridan,WY,SHR 01,19
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,67
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,446
,,,,,,Terminal B North,535
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,379
,,,,,,Checkpoint BC,"1,181"
,,SLC,Salt Lake City International,Salt Lake City,UT,International,179
,,,,,,Main,"1,828"
,,SMF,Sacramento International,Sacramento,CA,Central B,723
,,,,,,Terminal A,416
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,492
,,,,,,CKPT B,428
,,,,,,CKPT C,644
,,SOW,Show Low Regional,Show Low,AZ,SOW01,3
,,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,23
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,596
,,STL,St Louis Lambert International,St Louis,MO,T1-A,326
,,,,,,T1-C,393
,,,,,,T2-E,518
,,,,,,T2-F,345
,,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,97
,,STT,Cyril E King,St Thomas,VI,STT B,292
,,,,,,STT C,5
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,83
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,62
,,SUX,Sioux Gateway/Brig General Bud Day Field,Sioux City,IA,SUX Passenger,20
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,0
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,239
,,TBN,Waynesville-St Robert Regional Forney Field,Ft. Leonard Wood,MO,Gate 1 Hold Area,4
,,TEX,Telluride Regional,Telluride,CO,TEXZ,20
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,211
,,TPA,Tampa International,Tampa,FL,TPA A,546
,,,,,,TPA C,569
,,,,,,TPA E,551
,,,,,,TPA F,398
,,TRI,Tri-Cities,Blountville,TN,TRI-A,18
,,TTN,Trenton Mercer,Mercer,NJ,767,79
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,352
,,TUS,Tucson International,Tucson,AZ,ACP,241
,,,,,,BCP,320
,,TVC,Cherry Capital,Traverse City,MI,TVC1,52
,,TWF,Joslin Field/Magic Valley Regional,Twin Falls,ID,TWF-Ckpt,26
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,507
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,358
,,,,,,VPS-C,26
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,328
,,XWA,Williston Basin International,Williston,ND,Main Checkpoint,25
,13:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,253
,,ABI,Abilene Regional,Abilene,TX,ABIA,34
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,13:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,633
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,18
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,20
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,13
,,ADQ,Kodiak,Kodiak,AK,Main Terminal,17
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,55
,,ALB,Albany International,Albany,NY,Main Checkpoint,143
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,20
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,122
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,393
,,ART,Watertown International,Dexter,NY,Gate Area #1,7
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,72
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,E Concourse Checkpoint,0
,,,,,,F Arrival Checkpoint,403
,,,,,,F Departure Checkpoint,575
,,,,,,Lower North Checkpoint,546
,,,,,,Main Checkpoint,"1,585"
,,,,,,New T North Checkpoint,728
,,,,,,T South Checkpoint,"1,693"
,,ATW,Appleton International,Appleton,WI,Checkpoint,151
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,109"
,,,,,,AUS02E,287
,,,,,,AUS02W,479
,,,,,,AUS03,261
,,,,,,AUSST,142
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,400
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,11
,,BDL,Bradley International,Windsor Locks,CT,A1,670
,,BFL,Meadows Field,Bakersfield,CA,BFL01,27
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,38
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,108
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,9
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,371
,,BIL,Billings Logan International,Billings,MT,BILM,82
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,72
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,9
,,BLI,Bellingham International,Bellingham,WA,BLIZ,70
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,114
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,51
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,456"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,387
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,912
,,,,,,B1,783
,,,,,,B5,840
,,,,,,C2,974
,,,,,,E2,425
,,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,51
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,85
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,112
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,112
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,515
,,BUR,Bob Hope,Burbank,CA,BUR01,612
,,,,,,BUR02,137
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,13:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,301
,,,,,,B Checkpoint,506
,,,,,,C Checkpoint,372
,,,,,,D/E Checkpoint,480
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,294
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,156
,,CAK,Akron-Canton Regional,North Canton,OH,Main,55
,,CDR,Chadron Municipal,Chadron,NE,Chadron 1,4
,,CDV,Merle K (Mudhole) Smith,Cordova,AK,Checkpoint CDV-01,4
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,182
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,48
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,638
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,160
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,1
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,291
,,,,,,North,400
,,,,,,South,415
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,395
,,,,,,C Checkpoint,931
,,,,,,D Checkpoint,380
,,,,,,E Checkpoint,562
,,CMH,John Glenn Columbus International,Columbus,OH,A,293
,,,,,,B,722
,,,,,,C,193
,,CNY,Canyonlands Regional,Moab,UT,CNYZ,33
,,COD,Yellowstone Regional,Cody,WY,COD 01,52
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,248
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,14
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,41
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,60
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,26
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,888
,,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,CYS 01,13
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,73
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,451"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,232
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,573
,,,,,,North Checkpoint,"1,579"
,,,,,,South Checkpoint,"1,018"
,,DEN,Denver International,Denver,CO,A Bridge,362
,,,,,,North,874
,,,,,,South,"1,261"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,206
,,,,,,A21,642
,,,,,,A35,169
,,,,,,B30,211
,,,,,,B9,181
,,,,,,C10,237
,,,,,,C21,669
,,,,,,C30,168
,,,,,,D18,255
,,,,,,D22,452
,,,,,,D30,355
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/27/2023,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E16,219
,,,,,,E18,338
,,,,,,E33,248
,,,,,,E8,325
,,DHN,Dothan Regional,Dothan,AL,DHN-A,36
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,26
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,47
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),331
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,360
,,,,,,Red 1,435
,,,,,,Red 2,360
,,,,,,Red 3,397
,,,,,,Red 6,97
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,11
,,EAU,Chippewa Valley Regional,Eau Claire,WI,Checkpoint,10
,,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,135
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,2
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,390
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,2
