0,1,2,3,4,5,6,7
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,125
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,85
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,174
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,16
,,EWR,Newark International,Newark,NJ,CKPT-A1,"1,803"
,,,,,,CKPT-B1,637
,,,,,,CKPT-B2,144
,,,,,,CKPT-B3,44
,,,,,,CKPT-C1,"3,315"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,14
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,41
,,FAR,Hector International,Fargo,ND,Gate,82
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,216
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,1
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,122"
,,,,,,T2 Checkpoint,279
,,,,,,T3E Checkpoint,542
,,,,,,T3F Checkpoint,771
,,,,,,T4 Checkpoint,848
,,FNT,Bishop International,Flint,MI,AOO-01,47
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,93
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,172
,,GDV,Dawson Community,Glendive,MT,Checkpoint 1,4
,,GEG,Spokane International,Spokane,WA,GEG-A/B,77
,,,,,,GEGC,124
,,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,7
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,42
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,8
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,0
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,18
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,1
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,165
,,GSN,Saipan,Saipan,MP,GSN01,46
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,69
,,,,,,South Concourse,81
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,124
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,07:00,GUC,Gunnison County,Gunnison,CO,GUC1,28
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,53
,,HDN,Yampa Valley,Hayden,CO,HDN A,27
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,592
,,,,,,HNL04,283
,,,,,,Makai,562
,,,,,,Mauka,220
,,HOB,Lea County Regional Airport,Lovington,NM,Checkpoint 1,54
,,HOU,Houston Hobby,Houston,TX,CENTRAL,"1,107"
,,HPN,Westchester County,White Plains,NY,Main Terminal,394
,,HRL,Valley International,Harlingen,TX,HRL01,9
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,188
,,HTS,Tri-State,Huntington,WV,Main Terminal,154
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,234
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,4
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,"2,055"
,,,,,,Employee Checkpoint,117
,,,,,,FIS Checkpoint,126
,,,,,,Passenger Screening Area:  PreCheck,"1,322"
,,,,,,West Mezzanine,436
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,396
,,,,,,12/AS Terminal,524
,,,,,,20/B Terminal,472
,,,,,,21/B-Employee,184
,,,,,,31/CS Terminal,692
,,,,,,40/D Terminal,707
,,,,,,71/FIS Checkpoint,83
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,198
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDA-Ckpt,33
,,IFP,Laughlin/Bullhead City,Bullhead City,AZ,IFP01,47
,,ILM,Wilmington International,Wilmington,NC,Terminal,72
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,421
,,,,,,Checkpoint B,475
,,IPL,Imperial County,Imperial,CA,IPL01,7
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,4
,,ITO,Hilo International,Hilo,HI,ITO01,266
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,466
,,JAC,Jackson Hole,Jackson,WY,JAC 01,127
,,JAN,Jackson International,Jackson,MS,JAN-East,35
,,,,,,JAN-West,58
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,651
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,41
,,,,,,Terminal 4 FIS CP,384
,,,,,,Terminal 4 Main,"2,271"
,,,,,,Terminal 5,"2,117"
,,,,,,Terminal 7,348
,,,,,,Terminal 8,728
,,JNU,Juneau International,Juneau,AK,JNU-01,65
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,355
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,58
,,LAN,Capital City,Lansing,MI,Gate,0
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,"1,010"
,,,,,,Term 1 - C,304
,,,,,,Term 1 - CX,"1,235"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,07:00,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - D,655
,,,,,,Terminal 3 - E Lower (1),109
,,,,,,Terminal 3 - E Upper,789
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,811
,,,,,,Terminal 1 - Passenger,337
,,,,,,Terminal 1.5 – Passenger,127
,,,,,,Terminal 3 - Delta One,35
,,,,,,Terminal 3 - Passenger,"1,929"
,,,,,,Terminal 4 - FIS,61
,,,,,,Terminal 4 - Passenger,749
,,,,,,Terminal 5 - Passenger,846
,,,,,,Terminal 5A - Passenger,417
,,,,,,Terminal 6 - Passenger,770
,,LBB,Lubbock International,Lubbock,TX,LBBA,19
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,32
,,LEX,Blue Grass,Lexington,KY,LEX-A,59
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,1
,,LGA,LaGuardia,Flushing,NY,TA CHK,191
,,,,,,TB-CHK,927
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,512
,,LIH,Lihue,Lihue,HI,LIH01,486
,,LIT,Little Rock National,Little Rock,AR,LITA,247
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,47
,,LSE,La Crosse Municipal,La Crosse,WI,Gate,29
,,MAF,Midland International,Midland,TX,MAFA,160
,,MBS,MBS International,Freeland,MI,Passenger Terminal,15
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,600
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,865"
,,,,,,SOUTH Checkpoint,505
,,,,,,WEST Checkpoint,"3,177"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,52
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,"1,500"
,,MEM,Memphis International,Memphis,TN,MEM-B,502
,,MFE,Miller International,McAllen,TX,MFE01,128
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,2
,,MGM,Dannelly Field (Montgomery Regional Airport),Montgomery,AL,MGM-A,5
,,MHT,Manchester,Manchester,NH,Checkpoint,31
,,MIA,Miami International,Miami,FL,Central-E,493
,,,,,,Central-FA-Upper,283
,,,,,,Central-G,111
,,,,,,North 1,856
,,,,,,North 2,603
,,,,,,North 3,722
,,,,,,North 4,309
,,,,,,North FIS,574
,,,,,,South-H,403
,,,,,,South-J1,354
,,MKE,Milwaukee Mitchell International,Milwaukee,WI,CONC C,308
,,,,,,CONC D,300
,,MKG,Muskegon County International,Muskegon,MI,Main Checkpoint,4
,,MLI,Quad City,Moline,IL,Checkpoint A,89
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,5
,,MOT,Minot International,Minot,ND,Gate,83
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,61
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,07:00,MSL,Muscle Shoals,Muscle Shoals,AL,MSL,20
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,100
,,,,,,Checkpoint Bravo,46
,,MSO,Missoula International,Missoula,MT,Main Security Screen,4
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,804
,,,,,,South CP,"1,208"
,,,,,,T2 CP1,620
,,MSS,Massena International,Massena,NY,Gate Area #1,4
,,MSY,New Orleans International,Kenner,LA,MSY01,741
,,MTJ,Montrose County,Montrose,CO,MTJZ,23
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,432
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,35
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,312
,,,,,,TERM2,604
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,539
,,,,,,OGG02,296
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,19
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,346
,,OLF,L. M. Clayton / Wolf Point,Wolf Point,MT,Checkpoint 1,4
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,138
,,,,,,Terminal B,101
,,ONT,Ontario International,Ontario,CA,T2,66
,,,,,,T4,514
,,ORD,Chicago-OHare International,Chicago,IL,1,"1,344"
,,,,,,10,805
,,,,,,10A,13
,,,,,,2,"1,214"
,,,,,,3A,442
,,,,,,4B,25
,,,,,,5,449
,,,,,,6,123
,,,,,,6A,57
,,,,,,7,"1,223"
,,,,,,7A,655
,,,,,,8,416
,,,,,,9,283
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,102
,,,,,,Conc. B Checkpoint,352
,,PAE,Snohomish County Airport-Paine Field,Snohomish County,WA,PAE Main,66
,,PBG,Plattsburg International,Plattsburgh,NY,Checkpoint 1,4
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI A/B,49
,,,,,,PBI C,232
,,PDX,Portland International Airport,Portland,OR,PDX A/B/C,635
,,,,,,PDX D/E,472
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,363
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,5
,,PHL,Philadelphia International,Philadelphia,PA,A East,649
,,,,,,A West Sec 7,335
,,,,,,Checkpoint B,834
,,,,,,Checkpoint C,566
,,,,,,Checkpoint D\E,986
,,,,,,Checkpoint F,295
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,704
,,,,,,T-4 A,"1,449"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,07:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 B,993
,,,,,,T-4 C,756
,,,,,,T-4 D,813
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,1
,,PIE,St Petersburg-Clearwater International,Clearwater,FL,PIE A,83
,,,,,,PIE B,191
,,PIR,Pierre Regional,Pierre,SD,Gate,43
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,54
,,,,,,Main Checkpoint,648
,,PKB,Wood County,Parkersburg,WV,Main,20
,,PNS,Pensacola International,Pensacola,FL,PNS-A,270
,,PRC,Prescott Municipal,Prescott,AZ,PRC01,36
,,PSC,Tri-Cities,Pasco,WA,PSC Main,11
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,68
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,1
,,PVD,Rhode Island T.F. Green International,Warwick,RI,Checkpoint A,90
,,PVU,Provo Municipal Airport,Utah County,UT,Checkpoint 1,268
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,37
,,RAP,Rapid City Regional,Rapid City,SD,1,120
,,RDM,Roberts Field,Redmond,OR,RDMZ,122
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,32
,,,,,,Terminal 2 Checkpoint,844
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,225
,,,,,,RIC Concourse B,193
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,325
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,31
,,ROC,Greater Rochester International Airport,Rochester,NY,Checkpoint,109
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,276
,,,,,,Checkpoint B Upper,184
,,,,,,Checkpoint C Lower,15
,,,,,,Checkpoint D Lower,127
,,,,,,Checkpoint D Upper,51
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-2,555
,,,,,,CKPT-3,378
,,,,,,CKPT-5,549
,,,,,,CKPT-6,731
,,SAT,San Antonio International,San Antonio,TX,SAT01,337
,,,,,,SAT02,351
,,SAV,Savannah International,Savannah,GA,SAV-A,319
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,29
,,SBN,South Bend International,South Bend,IN,A CONC,59
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,4
,,SBY,Salisbury / Wicomico County Regional,Salisbury,MD,SBY01,59
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,37
,,SDF,Louisville International,Louisville,KY,SDF-A,676
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,7
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,341
,,,,,,SCP 2,930
,,,,,,SCP 3,901
,,,,,,SCP 4,"1,235"
,,,,,,SCP 5,830
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,384
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,07:00,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,40
,,,,,,Employee Security Checkpoint F,34
,,,,,,Security Checkpoint A,546
,,,,,,Security Checkpoint B,344
,,,,,,Security Checkpoint D,970
,,,,,,Security Checkpoint F-1,"2,344"
,,,,,,Security Checkpoint F-3,614
,,,,,,Security Checkpoint G,451
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,231
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,45
,,SJC,San Jose International,San Jose,CA,Terminal A,289
,,,,,,Terminal B North,"1,278"
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,170
,,,,,,Checkpoint BC,509
,,SLC,Salt Lake City International,Salt Lake City,UT,International,27
,,,,,,Main,"1,528"
,,SLK,Adirondack Regional,Saranac Lake,NY,0282,6
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,"1,067"
,,,,,,Terminal A,178
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT A,331
,,,,,,CKPT B,431
,,,,,,CKPT C,489
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,2
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,282
,,STL,St. Louis Lambert International,St Louis,MO,T1-A,312
,,,,,,T1-C,238
,,,,,,T2-E,663
,,,,,,T2-F,414
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,48
,,STT,Cyril E. King International,St Thomas,VI,STT B,59
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,212
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,57
,,SUX,Sioux Gateway,Sioux City,IA,SUX Passenger,31
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,131
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,84
,,TPA,Tampa International,Tampa,FL,TPA A,797
,,,,,,TPA C,803
,,,,,,TPA E,477
,,,,,,TPA F,406
,,TRI,Tri City Regional,Blountville,TN,TRI-A,36
,,TTN,Trenton Mercer Airport,Mercer,NJ,767,13
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,331
,,TUS,Tucson International,Tucson,AZ,ACP,29
,,,,,,BCP,106
,,TVC,Cherry Capital,Traverse City,MI,TVC1,10
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,228
,,UIN,Quincy Municipal,Quincy,IL,Checkpoint A,4
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,174
,,,,,,VPS-C,7
,,XNA,Northwest Arkansas National Airport,Bentonville,AR,Checkpoint 2,397
,08:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,1
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,360
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,50
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,89
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,08:00,AGS,Bush Field,Augusta,GA,AGS-1,27
,,ALB,Albany County,Albany,NY,Main Checkpoint,155
,,AMA,Amarillo International,Amarillo,TX,AMA30,85
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,395
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,104
,,ATL,Hartsfield Atlanta International,Atlanta,GA,F Arrival Checkpoint,549
,,,,,,F Departure Checkpoint,"1,522"
,,,,,,Lower North Checkpoint,527
,,,,,,Main Checkpoint,"2,180"
,,,,,,New T North Checkpoint,"1,128"
,,,,,,T South Checkpoint,"1,859"
,,ATW,Appleton International Airport,Appleton,WI,Checkpoint,163
,,ATY,Watertown Regional,Watertown,SD,Gate,18
,,AUS,Austin Bergstrom International,Austin,TX,AUS01,643
,,,,,,AUS02E,80
,,,,,,AUS02W,403
,,,,,,AUS03,107
,,,,,,AUSST,157
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,312
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,0
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,583
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,0
,,BGM,Binghamton Regional,Johnson City,NY,0210,88
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,2
,,BHM,Birmingham International,Birmingham,AL,Central,291
,,BIL,Billings Logan,Billings,MT,BILM,19
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,58
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,8
,,BLI,Bellingham International,Bellingham,WA,BLIZ,58
,,BLV,Mid America Airport,Mascoutah,IL,Checkpoint A,85
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,0
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,455"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,263
,,BOS,Logan International,East Boston,MA,A1,962
,,,,,,B1,635
,,,,,,B5,621
,,,,,,C2,748
,,,,,,E2,403
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,87
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,116
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,316
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,376
,,,,,,BUR02,115
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,276
,,,,,,B Checkpoint,670
,,,,,,C Checkpoint,352
,,,,,,D/E Checkpoint,386
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,323
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,17
,,CAK,Akron-Canton Regional,North Canton,OH,Main,10
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,79
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,47
,,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,719
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,08:00,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,275
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,314
,,,,,,North,280
,,,,,,South,425
,,CLL,Easterwood,College Station,TX,CLL01,30
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,461
,,,,,,C Checkpoint,"1,081"
,,,,,,D Checkpoint,477
,,,,,,E Checkpoint,802
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,318
,,,,,,B,354
,,,,,,C,260
,,CMX,Houghton County Memorial,Calumet,MI,Gate,35
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,315
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,18
,,CRW,Yeager,Charleston,WV,CRW01,100
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,712
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,945
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,56
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,319
,,,,,,North Checkpoint,"1,296"
,,,,,,South Checkpoint,739
,,DEN,Denver International,Denver,CO,A Bridge,974
,,,,,,North,"1,625"
,,,,,,South,"2,600"
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,426
,,,,,,A21,640
,,,,,,A35,356
,,,,,,B30,221
,,,,,,B9,328
,,,,,,C10,315
,,,,,,C21,466
,,,,,,C30,325
,,,,,,D18,471
,,,,,,D22,195
,,,,,,D30,651
,,,,,,E16,149
,,,,,,E18,356
,,,,,,E33,336
,,,,,,E8,253
,,DHN,Dothan Houstan,Dothan,AL,DHN-A,18
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,17
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,6
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),413
,,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,248
,,,,,,Blue-2,447
,,,,,,Red 1,621
,,,,,,Red 2,633
,,,,,,Red 3,352
,,,,,,Red 5,481
,,,,,,Red 6,158
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,410
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,341
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,0
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,08:00,EWR,Newark International,Newark,NJ,CKPT-A1,"1,441"
,,,,,,CKPT-B1,590
,,,,,,CKPT-B2,97
,,,,,,CKPT-B3,249
,,,,,,CKPT-C1,"2,678"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,125
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,64
,,FAR,Hector International,Fargo,ND,Gate,45
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,196
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,1
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,607"
,,,,,,T2 Checkpoint,452
,,,,,,T3E Checkpoint,544
,,,,,,T3F Checkpoint,830
,,,,,,T4 Checkpoint,896
,,FNT,Bishop International,Flint,MI,AOO-01,2
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,173
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,113
,,GEG,Spokane International,Spokane,WA,GEG-A/B,220
,,,,,,GEGC,61
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,29
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,269
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,228
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,5
,,GRK,Killeen-Ft. Hood Regional,Killeen,TX,GRK01,16
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,120
,,GSN,Saipan,Saipan,MP,GSN01,103
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,78
,,,,,,South Concourse,94
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,108
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,56
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,538
,,,,,,HNL04,223
,,,,,,Makai,586
,,,,,,Mauka,185
,,HOU,Houston Hobby,Houston,TX,CENTRAL,668
,,HPN,Westchester County,White Plains,NY,Main Terminal,148
,,HRL,Valley International,Harlingen,TX,HRL01,72
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,184
,,HTS,Tri-State,Huntington,WV,Main Terminal,39
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,540
,,,,,,Employee Checkpoint,100
,,,,,,FIS Checkpoint,6
,,,,,,Passenger Screening Area:  PreCheck,318
,,,,,,West Mezzanine,619
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,513
,,,,,,12/AS Terminal,425
,,,,,,20/B Terminal,809
,,,,,,21/B-Employee,137
,,,,,,31/CS Terminal,"1,088"
,,,,,,40/D Terminal,644
,,,,,,71/FIS Checkpoint,204
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,148
,,ILM,Wilmington International,Wilmington,NC,Terminal,151
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/1/2023,08:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,473
,,,,,,Checkpoint B,321
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,145
,,ITO,Hilo International,Hilo,HI,ITO01,176
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,356
,,JAC,Jackson Hole,Jackson,WY,JAC 01,10
,,JAN,Jackson International,Jackson,MS,JAN-East,42
,,,,,,JAN-West,104
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,821
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,171
,,,,,,Terminal 4 FIS CP,290
,,,,,,Terminal 4 Main,"1,319"
,,,,,,Terminal 5,"1,917"
,,,,,,Terminal 7,225
,,,,,,Terminal 8,674
,,JNU,Juneau International,Juneau,AK,JNU-01,40
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,499
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,39
,,LAN,Capital City,Lansing,MI,Gate,0
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,470
,,,,,,Term 1 - C,421
,,,,,,Term 1 - CX,602
,,,,,,Term 1 - D,908
,,,,,,Terminal 3 - E Lower (1),157
,,,,,,Terminal 3 - E Upper,970
,,LAX,Los Angeles International,Los Angeles,CA,Suites,15
,,,,,,TBIT Main Checkpoint,"1,054"
,,,,,,Terminal 1 - Passenger,273
,,,,,,Terminal 1.5 – Passenger,48
,,,,,,Terminal 3 - Delta One,27
,,,,,,Terminal 3 - Passenger,"1,946"
,,,,,,Terminal 4 - FIS,88
,,,,,,Terminal 4 - Passenger,508
,,,,,,Terminal 5 - Passenger,712
,,,,,,Terminal 5A - Passenger,536
,,,,,,Terminal 6 - Passenger,951
,,LBB,Lubbock International,Lubbock,TX,LBBA,89
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,182
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,6
,,LEX,Blue Grass,Lexington,KY,LEX-A,60
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,23
,,LGA,LaGuardia,Flushing,NY,TA CHK,258
,,,,,,TB-CHK,"1,558"
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,309
,,LIH,Lihue,Lihue,HI,LIH01,369
,,LIT,Little Rock National,Little Rock,AR,LITA,100
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,49
,,LYH,Lynchburg Regional,Lynchburg,VA,LYH - Checkpoint,44
,,MAF,Midland International,Midland,TX,MAFA,182
