0,1,2,3,4,5,6,7
,,,,,,AUS02E,134
,,,,,,AUS02W,296
,,,,,,AUS03,147
,,,,,,AUSST,113
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,225
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,1
,,BDL,Bradley International,Windsor Locks,CT,A1,307
,,BFD,Bradford Regional,Lewis Run,PA,BFD01,4
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,128
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,139
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,5
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,175
,,BIL,Billings Logan International,Billings,MT,BILM,68
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,4
,,BLI,Bellingham International,Bellingham,WA,BLIZ,71
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,135
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,0
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,494"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,449
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,869
,,,,,,B1,649
,,,,,,B5,556
,,,,,,C2,819
,,,,,,E2,409
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,81
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,106
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,93
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,530
,,BUR,Bob Hope,Burbank,CA,BUR01,446
,,,,,,BUR02,306
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,300
,,,,,,B Checkpoint,686
,,,,,,C Checkpoint,330
,,,,,,D/E Checkpoint,532
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,609
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,78
,,CAK,Akron-Canton Regional,North Canton,OH,Main,4
,,CEZ,Cortez Municipal,Cortez,CO,Cotez-Mun. Cty Arpt,9
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,41
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,92
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,995
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,77
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,74
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,273
,,,,,,North,317
,,,,,,South,516
,,CLL,Easterwood Field,College Station,TX,CLL01,37
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,463
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,CLT,Charlotte/Douglas International,Charlotte,NC,C Checkpoint,721
,,,,,,D Checkpoint,172
,,,,,,E Checkpoint,582
,,CMH,John Glenn Columbus International,Columbus,OH,A,230
,,,,,,B,383
,,,,,,C,143
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,293
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,53
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,72
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,748
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,20
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,71
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,877
,,DAY,James M Cox Dayton International,Dayton,OH,Main,155
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,284
,,,,,,North Checkpoint,"1,383"
,,,,,,South Checkpoint,607
,,DEN,Denver International,Denver,CO,A Bridge,818
,,,,,,North,"1,560"
,,,,,,South,"2,673"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,146
,,,,,,A21,372
,,,,,,A35,202
,,,,,,B30,153
,,,,,,B9,452
,,,,,,C10,155
,,,,,,C21,484
,,,,,,C30,209
,,,,,,D18,388
,,,,,,D22,830
,,,,,,D30,546
,,,,,,E16,131
,,,,,,E18,583
,,,,,,E33,273
,,,,,,E8,210
,,DHN,Dothan Regional,Dothan,AL,DHN-A,58
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,65
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,81
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),134
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,167
,,,,,,Blue-2,397
,,,,,,Red 1,553
,,,,,,Red 2,288
,,,,,,Red 3,166
,,,,,,Red 6,48
,,DUJ,Dubois Regional,Falls Creek,PA,DUJ-01,2
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,449
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,354
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,142
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,44
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,18
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,680"
,,,,,,CKPT-B1,447
,,,,,,CKPT-B2,75
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,341
,,,,,,CKPT-C1,"1,583"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,100
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,105
,,FAR,Hector International,Fargo,ND,Gate,143
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,243
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,28
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,37
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,357"
,,,,,,T2 Checkpoint,802
,,,,,,T3E Checkpoint,533
,,,,,,T3F Checkpoint,757
,,,,,,T4 Checkpoint,769
,,FLO,Florence Regional,Florence,SC,Terminal,26
,,FNT,Bishop International,Flint,MI,AOO-01,0
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,75
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,77
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,17
,,GEG,Spokane International,Spokane,WA,GEG-A/B,229
,,,,,,GEGC,15
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,59
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,52
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,231
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,78
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,72
,,GRK,Robert Gray AAF,Killeen,TX,GRK02,63
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,489
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,9
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,107
,,,,,,South Concourse,63
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,302
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,69
,,GUM,Guam International,Tamuning,GU,GUM01,127
,,HLN,Helena Regional,Helena,MT,HLNZ,43
,,HNL,Daniel K Inouye International,Honolulu,HI,Mauka,360
,,HOU,William P Hobby,Houston,TX,CENTRAL,748
,,HPN,Westchester County,White Plains,NY,Main Terminal,205
,,HRL,Valley International,Harlingen,TX,HRL01,104
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,54
,,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,29
,,HXD,Hilton Head,Hilton Head Island,SC,Gate,68
,,HYA,Cape Cod Gateway,Hyannis,MA,Gate,8
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,511
,,,,,,Employee Checkpoint,130
,,,,,,Passenger Screening Area:  PreCheck,224
,,,,,,West Mezzanine,322
,,IAG,Niagara Falls International,Niagara Falls,NY,IAG-01,104
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,538
,,,,,,12/AS Terminal,603
,,,,,,20/B Terminal,207
,,,,,,21/B-Employee,47
,,,,,,31/CS Terminal,634
,,,,,,40/D Terminal,605
,,,,,,71/FIS Checkpoint,91
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,371
,,ILM,Wilmington International,Wilmington,NC,Terminal,174
,,IMT,Ford,Kingsford,MI,Gate,4
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,405
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,81
,,ITO,Hilo International,Hilo,HI,ITO01,121
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,234
,,JAC,Jackson Hole,Jackson,WY,JAC 01,232
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,27
,,,,,,JAN-West,14
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,763
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,281
,,,,,,Terminal 4 FIS CP,348
,,,,,,Terminal 4 Main,"1,442"
,,,,,,Terminal 5,"1,476"
,,,,,,Terminal 7,156
,,,,,,Terminal 8,679
,,JNU,Juneau International,Juneau,AK,JNU-01,31
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,462
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,21
,,LAN,Capital Region International,Lansing,MI,Gate,0
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,417
,,,,,,Term 1 - C,325
,,,,,,Term 1 - CX,672
,,,,,,Term 1 - D,"1,056"
,,,,,,Terminal 3 - E Lower (1),139
,,,,,,Terminal 3 - E Upper,"1,108"
,,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,62
,,LAX,Los Angeles International,Los Angeles,CA,Suites,7
,,,,,,TBIT Main Checkpoint,"1,174"
,,,,,,Terminal 1 - Passenger,357
,,,,,,Terminal 1.5 – Passenger,363
,,,,,,Terminal 3 - Delta One,20
,,,,,,Terminal 3 - Passenger,"1,579"
,,,,,,Terminal 4 - Passenger,732
,,,,,,Terminal 5 - Passenger,619
,,,,,,Terminal 5A - Passenger,324
,,,,,,Terminal 6 - Passenger,815
,,,,,,Terminal 7 - Passenger,"1,087"
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,140
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,118
,,LEX,Blue Grass,Lexington,KY,LEX-A,71
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,57
,,LGA,LaGuardia,Flushing,NY,TA CHK,232
,,,,,,TB-CHK,"1,324"
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,484
,,LIH,Lihue,Lihue,HI,LIH01,423
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,139
,,LNK,Lincoln,Lincoln,NE,North Hold,43
,,LRD,Laredo International,Laredo,TX,LRD 01,63
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,0
,,MBS,MBS International,Freeland,MI,Passenger Terminal,7
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,331"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,107"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,810
,,,,,,WEST Checkpoint,"2,696"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,88
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,835
,,MEM,Memphis International,Memphis,TN,MEM-B,315
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,137
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,35
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,16
,,MGW,Morgantown Municipal (Walter L Bill Hart Field),Morgantown,WV,MGW-01,4
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,158
,,MIA,Miami International,Miami,FL,Central-E,452
,,,,,,Central-FA-Upper,225
,,,,,,Central-G,280
,,,,,,North 1,373
,,,,,,North 2,477
,,,,,,North 3,758
,,,,,,North 4,117
,,,,,,North FIS,276
,,,,,,South-H,545
,,,,,,South-J1,728
,,,,,,South-J2,70
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,519
,,,,,,CONC D,323
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,37
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,4
,,MLU,Monroe Regional,Monroe,LA,MLU01,36
,,MOB,Mobile Regional,Mobile,AL,MOB-A,24
,,MRY,Monterey Regional,Monterey,CA,MRY02,119
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,311
,,,,,,Checkpoint Bravo,152
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,67
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,941
,,,,,,South CP,918
,,,,,,T2 CP1,12
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,046"
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,110
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,869
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,40
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,283
,,,,,,TERM2,490
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,623
,,,,,,OGG02,399
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,422
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,234
,,,,,,Terminal B,141
,,ONT,Ontario International,Ontario,CA,T2,101
,,,,,,T4,427
,,ORD,Chicago O'Hare International,Chicago,IL,1,635
,,,,,,10,759
,,,,,,10A,14
,,,,,,2,762
,,,,,,3A,424
,,,,,,4B,22
,,,,,,5,310
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,ORD,Chicago O'Hare International,Chicago,IL,6,137
,,,,,,6A,72
,,,,,,7,512
,,,,,,7A,396
,,,,,,8,107
,,,,,,9,226
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,279
,,,,,,Conc. B Checkpoint,350
,,OWB,Owensboro/Daviess County Regional,Owensboro,KY,OWB-A,16
,,PBG,Plattsburgh International,Plattsburgh,NY,Checkpoint 1,159
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,496
,,,,,,PBI C,550
,,PDX,Portland International,Portland,OR,PDX A/B/C,713
,,,,,,PDX D/E,908
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,120
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,30
,,PHL,Philadelphia International,Philadelphia,PA,A East,441
,,,,,,A West Sec 7,191
,,,,,,Checkpoint B,414
,,,,,,Checkpoint C,249
,,,,,,Checkpoint D\E,909
,,,,,,Checkpoint F,186
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,874
,,,,,,T-4 A,377
,,,,,,T-4 B,360
,,,,,,T-4 C,369
,,,,,,T-4 D,305
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,67
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,59
,,,,,,PIE B,137
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,308
,,,,,,Main Checkpoint,854
,,PNS,Pensacola International,Pensacola,FL,PNS-A,507
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,64
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,8
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,143
,,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,24
,,RAP,Rapid City Regional,Rapid City,SD,1,217
,,RDM,Roberts Field,Redmond,OR,RDMZ,135
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),30
,,,,,,Terminal 1 Checkpoint,305
,,,,,,Terminal 2 Checkpoint,576
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,133
,,,,,,RIC Concourse B,267
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,312
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,138
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,305
,,RST,Rochester International,Rochester,MN,Main Checkpoint,1
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,169
,,,,,,Checkpoint B Upper,71
,,,,,,Checkpoint C Lower,173
,,,,,,Checkpoint C Upper,49
,,,,,,Checkpoint D Lower,182
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,52
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,SAN,San Diego International,San Diego,CA,CKPT-2,466
,,,,,,CKPT-3,484
,,,,,,CKPT-5,908
,,,,,,CKPT-6,870
,,SAT,San Antonio International,San Antonio,TX,SAT01,811
,,,,,,SAT02,173
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,551
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,127
,,SBN,South Bend International,South Bend,IN,A CONC,1
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,54
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,498
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,4
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,279
,,,,,,SCP 1,528
,,,,,,SCP 2,"1,192"
,,,,,,SCP 3,"1,096"
,,,,,,SCP 4,973
,,,,,,SCP 5,827
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,177
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,34
,,,,,,Employee Security Checkpoint F,32
,,,,,,Security Checkpoint A,322
,,,,,,Security Checkpoint B,671
,,,,,,Security Checkpoint D,"1,066"
,,,,,,Security Checkpoint F-1,"1,826"
,,,,,,Security Checkpoint G,772
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,123
,,SGU,St George Regional,St. George,UT,SGUZ,7
,,SHR,Sheridan County,Sheridan,WY,SHR 01,44
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,62
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,348
,,,,,,Terminal B North,735
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,63
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,434
,,,,,,Checkpoint BC,941
,,SLC,Salt Lake City International,Salt Lake City,UT,International,18
,,,,,,Main,"2,007"
,,SMF,Sacramento International,Sacramento,CA,Central B,666
,,,,,,Terminal A,332
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,346
,,,,,,CKPT B,409
,,,,,,CKPT C,389
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,593
,,STL,St Louis Lambert International,St Louis,MO,T1-A,306
,,,,,,T1-C,60
,,,,,,T2-E,284
,,,,,,T2-F,114
,,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,137
,,STT,Cyril E King,St Thomas,VI,STT B,136
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,9
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,37
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,13
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,267
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,162
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,TOL,Eugene F Kranz Toledo Express,Swanton,OH,Checkpoint 1,26
,,TPA,Tampa International,Tampa,FL,TPA A,302
,,,,,,TPA C,651
,,,,,,TPA E,647
,,,,,,TPA F,405
,,TRI,Tri-Cities,Blountville,TN,TRI-A,60
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,209
,,TUS,Tucson International,Tucson,AZ,ACP,184
,,,,,,BCP,169
,,TVC,Cherry Capital,Traverse City,MI,TVC1,94
,,TXK,Texarkana Regional-Webb Field,Texarkana,AR,TXK01,54
,,TYR,Tyler Pounds Regional,Tyler,TX,TYR01,27
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,161
,,UNV,University Park,University Park,PA,Main Terminal,92
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,399
,,,,,,VPS-C,173
,,WYS,Yellowstone,West Yellowstone,MT,WYSZ,43
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,271
,10:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,151
,,ABI,Abilene Regional,Abilene,TX,ABIA,0
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,738
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,183
,,ACT,Waco Regional,Waco,TX,ACTA,6
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,32
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,45
,,AEX,Alexandria International,Alexandria,LA,AEX01,6
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,49
,,AKN,King Salmon,King Salmon,AK,ASAA SCP,21
,,ALB,Albany International,Albany,NY,Main Checkpoint,217
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,48
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,463
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,136
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,1
,,,,,,F Departure Checkpoint,378
,,,,,,Lower North Checkpoint,67
,,,,,,Main Checkpoint,"1,288"
,,,,,,New T North Checkpoint,496
,,,,,,T South Checkpoint,927
,,ATW,Appleton International,Appleton,WI,Checkpoint,147
,,AUG,Augusta State,Augusta,ME,Gate 1,6
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,933
,,,,,,AUS02E,175
,,,,,,AUS02W,442
,,,,,,AUS03,155
,,,,,,AUSST,62
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,275
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,2
,,BDL,Bradley International,Windsor Locks,CT,A1,575
,,BFL,Meadows Field,Bakersfield,CA,BFL01,58
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,4
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,258
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,255
,,BIL,Billings Logan International,Billings,MT,BILM,88
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,31
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,10:00,BLI,Bellingham International,Bellingham,WA,BLIZ,148
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,11
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,0
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,284"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,474
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,702
,,,,,,B1,396
,,,,,,B5,339
,,,,,,C2,479
,,,,,,E2,465
,,BQK,Brunswick Golden Isles,Brunswick,GA,Gate,72
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,99
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,65
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,118
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,316
,,BUR,Bob Hope,Burbank,CA,BUR01,520
,,,,,,BUR02,147
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,246
,,,,,,B Checkpoint,554
,,,,,,C Checkpoint,351
,,,,,,D/E Checkpoint,573
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,513
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,65
,,CAK,Akron-Canton Regional,North Canton,OH,Main,14
,,CDC,Cedar City Regional,Cedar City,UT,Screening Checkpoint,8
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,28
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,24
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,585
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,10
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,12
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,323
,,,,,,North,347
,,,,,,South,350
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,368
,,,,,,C Checkpoint,619
,,,,,,D Checkpoint,281
,,,,,,E Checkpoint,701
,,CMH,John Glenn Columbus International,Columbus,OH,A,246
,,,,,,B,251
,,,,,,C,104
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,179
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,35
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,47
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,30
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,868
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,34
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,121
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,721
,,DAY,James M Cox Dayton International,Dayton,OH,Main,121
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,409
,,,,,,North Checkpoint,926
,,,,,,South Checkpoint,528
,,DEN,Denver International,Denver,CO,A Bridge,977
,,,,,,North,"1,592"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,10:00,DEN,Denver International,Denver,CO,South,"2,364"
